Hs Code,国家全称,Region,Income Group,2024年世界进口额,可用年平均增长率（AAGR）,2024年向中国进口金额占总进口额比重,2024年人均GDP,2024年治理水平,2023 Average Tariff Raw（%）,置信度,市场规模-标准得分,市场成长性-标准得分,市场成熟度-标准得分,营商环境质量-标准得分,中国供应链匹配度-标准得分,关税友好度-标准得分,市场质量-标准得分,稳健发展型_base_score,稳健发展型_final_score,潜力增长型_base_score,潜力增长型_final_score,国货蓝海型_base_score,国货蓝海型_final_score
400819,Albania,Europe & Central Asia,Upper middle income,421.34,0.18,0.0,9442.0,55.25938775,15.0,2.0,62.5005,5.6243,49.0725,47.7388,0.0,62.5,48.405649999999994,48.75458249999999,41.44139512499999,28.684145,24.38152325,30.68426,28.2295192
400819,Angola,Sub-Saharan Africa,Lower middle income,759.87,0.52,0.0,2371.0,40.8737194,2.0,1.0,70.279,11.6625,17.0414,24.8354,0.0,95.0,20.9384,47.34234,47.34234,35.71756499999999,35.71756499999999,39.371115,39.371115
400819,Argentina,Latin America & Caribbean,Upper middle income,583.92,0.2,0.0,13858.0,54.4269792,14.0,1.0,66.8039,5.9796,57.9678,46.4136,0.0,65.0,52.1907,51.99607,51.99607,30.332515,30.332515,32.2964,32.2964
400819,Aruba,Latin America & Caribbean,High income,12.16,0.47,,35714.0,73.3457880166667,12.0,2.0,16.6654,10.775,79.9156,76.5342,,70.0,78.22489999999999,,,,,,
400819,Australia,East Asia & Pacific,High income,2246.62,0.19,0.11,68583.0,83.153201,0.0,1.0,84.5921,5.802,95.0436,92.1485,57.8947,100.0,93.59604999999999,80.84078749999998,80.84078749999998,49.86859,49.86859,68.95226,68.95226
400819,Austria,Europe & Central Asia,High income,2489.25,0.06,0.0,57377.0,78.7659543666667,2.9,1.0,85.9467,3.4919,90.9074,85.1636,0.0,92.75,88.0355,75.15545999999999,75.15545999999999,41.46772,41.46772,45.747004999999994,45.747004999999994
400819,Azerbaijan,Europe & Central Asia,Upper middle income,48.09,-0.09,,7189.0,47.7258799666667,15.0,1.0,34.0615,0.8263,42.7527,35.7447,,62.5,39.2487,,,,,,
400819,"Bahamas, The",Latin America & Caribbean,High income,138.2,1.26,,36749.0,67.1215922833333,40.0,2.0,47.8341,24.7584,80.578,66.6246,,0.0,73.60130000000001,,,,,,
400819,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,46.73,-0.13,0.06,28305.0,56.7693615666667,5.0,1.0,33.6903,0.1155,74.5251,50.1429,31.5789,87.5,62.333999999999996,48.32399999999999,48.32399999999999,31.98526,31.98526,46.92237,46.92237
400819,Barbados,Latin America & Caribbean,High income,20.32,2.23,,25349.0,71.4890781666667,15.0,2.0,23.0408,41.7338,71.9679,73.5781,,62.5,72.773,,,,,,
