Hs Code,国家全称,Region,Income Group,2024年世界进口额,可用年平均增长率（AAGR）,2024年向中国进口金额占总进口额比重,2024年人均GDP,2024年治理水平,2023 Average Tariff Raw（%）,置信度,市场规模-标准得分,市场成长性-标准得分,市场成熟度-标准得分,营商环境质量-标准得分,中国供应链匹配度-标准得分,关税友好度-标准得分,市场质量-标准得分,稳健发展型_base_score,稳健发展型_final_score,潜力增长型_base_score,潜力增长型_final_score,国货蓝海型_base_score,国货蓝海型_final_score
810490,Angola,Sub-Saharan Africa,Lower middle income,17.5,1.58,0.02,2371.0,40.8737194,0.0,2.0,10.9559,27.2176,8.1297,10.4977,3.6496,100.0,9.3137,24.9986,21.24881,32.465875,27.595993749999998,37.38696,34.3960032
810490,Argentina,Latin America & Caribbean,Upper middle income,2364.79,0.41,0.05,13858.0,54.4269792,8.0,1.0,71.4995,7.4912,53.4415,36.1919,9.1241,60.0,44.8167,50.91599499999999,50.91599499999999,30.740924999999997,30.740924999999997,33.948735,33.948735
810490,Armenia,Europe & Central Asia,Upper middle income,12.0,3.95,,8722.0,53.18181515,15.0,1.0,6.5526,65.8764,41.5573,33.8313,,25.0,37.6943,,,,,,
810490,Australia,East Asia & Pacific,High income,3291.21,0.25,0.32,68583.0,83.153201,0.0,1.0,75.6236,4.7802,94.4903,90.6509,58.3942,100.0,92.5706,77.2657,77.2657,48.11309,48.11309,67.97441999999998,67.97441999999998
810490,Austria,Europe & Central Asia,High income,2379.13,0.26,0.03,57377.0,78.7659543666667,4.0,1.0,71.5749,4.9497,89.9109,82.3335,5.4745,80.0,86.12219999999999,67.96267999999999,67.96267999999999,37.628299999999996,37.628299999999996,42.42824,42.42824
810490,Azerbaijan,Europe & Central Asia,Upper middle income,32.32,0.0,,7189.0,47.7258799666667,0.0,1.0,18.2992,0.5425,36.5961,23.488,,100.0,30.04205,,,,,,
810490,"Bahamas, The",Latin America & Caribbean,High income,5.81,4.97,,36749.0,67.1215922833333,45.0,2.0,0.0,81.6659,78.4745,60.2582,,0.0,69.36635000000001,,,,,,
810490,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,150.48,0.47,,28305.0,56.7693615666667,5.0,1.0,37.1982,8.5073,71.7731,40.6325,,75.0,56.202799999999996,,,,,,
810490,Barbados,Latin America & Caribbean,High income,8.3,0.41,,25349.0,71.4890781666667,5.0,2.0,2.3725,7.4912,68.9419,68.5381,,75.0,68.74000000000001,,,,,,
810490,Belgium,Europe & Central Asia,High income,607.62,0.24,0.03,56727.0,76.1162218,4.0,1.0,54.5552,4.6107,89.6184,77.3102,5.4745,80.0,83.4643,61.041619999999995,61.041619999999995,34.690905,34.690905,40.40963,40.40963
