Hs Code,国家全称,Region,Income Group,2024年世界进口额,可用年平均增长率（AAGR）,2024年向中国进口金额占总进口额比重,2024年人均GDP,2024年治理水平,2023 Average Tariff Raw（%）,置信度,市场规模-标准得分,市场成长性-标准得分,市场成熟度-标准得分,营商环境质量-标准得分,中国供应链匹配度-标准得分,关税友好度-标准得分,市场质量-标准得分,稳健发展型_base_score,稳健发展型_final_score,潜力增长型_base_score,潜力增长型_final_score,国货蓝海型_base_score,国货蓝海型_final_score
590190,Albania,Europe & Central Asia,Upper middle income,559.49,0.65,0.31,9442.0,55.25938775,0.0,1.0,60.7436,28.4635,49.611,47.7388,30.3635,100.0,48.674899999999994,57.660999999999994,57.660999999999994,46.977605,46.977605,55.8386,55.8386
590190,Andorra,Europe & Central Asia,High income,2.03,5.57,0.99,48432.0,76.990553,84.66,3.0,0.0,100.0,87.1361,82.337,100.0,0.0,84.73655,44.6577925,31.260454749999997,53.473655,37.4315585,58.473655,49.1178702
590190,Angola,Sub-Saharan Africa,Lower middle income,161.0,0.39,0.26,2371.0,40.8737194,2.0,1.0,44.3932,18.7971,17.9013,24.8354,25.2432,91.1111,21.36835,39.8250775,39.8250775,36.121340000000004,36.121340000000004,45.56416999999999,45.56416999999999
590190,Antigua and Barbuda,Latin America & Caribbean,High income,67.45,0.22,0.25,24438.0,65.9228614,5.0,2.0,33.0448,12.4711,71.4366,64.7161,24.2192,77.7778,68.07634999999999,49.51714249999999,42.08957112499999,34.106719999999996,28.990711999999995,43.79284,40.2894128
590190,Argentina,Latin America & Caribbean,Upper middle income,353.15,0.35,0.54,13858.0,54.4269792,16.0,1.0,54.696,17.309,58.417,46.4136,53.9171,28.8889,52.4153,46.249044999999995,46.249044999999995,30.67357,30.67357,40.845135,40.845135
590190,Armenia,Europe & Central Asia,Upper middle income,210.29,0.32,0.03,8722.0,53.18181515,5.0,2.0,47.8924,16.1927,47.7907,44.4311,1.6897,77.7778,46.1109,46.27158,39.330843,33.186925,28.208886250000003,35.753969999999995,32.8936524
590190,Aruba,Latin America & Caribbean,High income,97.29,1.38,0.2,35714.0,73.3457880166667,12.0,2.0,37.811,55.4963,80.1445,76.5342,19.0988,46.6667,78.33935,54.157197499999995,46.033617875,44.172509999999996,37.5466335,40.62407,37.374144400000006
590190,Australia,East Asia & Pacific,High income,9695.33,0.02,0.8,68583.0,83.153201,0.0,1.0,98.2955,5.0259,95.1207,92.1485,80.5428,100.0,93.6346,86.705265,86.705265,53.921130000000005,53.921130000000005,78.136875,78.136875
590190,Austria,Europe & Central Asia,High income,4854.66,0.11,0.02,57377.0,78.7659543666667,6.5,1.0,89.185,8.3765,91.0261,85.1636,0.6656,71.1111,88.09485000000001,73.5855425,73.5855425,39.40779,39.40779,40.55075,40.55075
590190,Azerbaijan,Europe & Central Asia,Upper middle income,111.44,0.12,0.99,7189.0,47.7258799666667,5.0,2.0,39.5827,8.7487,43.3546,35.7447,100.0,77.7778,39.54965,45.237862500000006,38.452183125000005,38.509975,32.733478749999996,67.55887999999999,62.15416959999999
590190,"Bahamas, The",Latin America & Caribbean,High income,162.15,0.75,0.01,36749.0,67.1215922833333,45.0,2.0,44.4863,32.1773,80.8002,66.6246,0.0,0.0,73.7124,44.587275000000005,37.899183750000006,25.30624,21.510303999999998,16.646465000000003,15.314747800000003
590190,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,209.84,0.14,0.99,28305.0,56.7693615666667,5.0,2.0,47.8643,9.4933,74.8082,50.1429,100.0,77.7778,62.47555,56.234947500000004,47.799705375,42.305414999999996,35.959602749999995,70.79132000000001,65.12801440000001
590190,Barbados,Latin America & Caribbean,High income,84.69,0.27,0.18,25349.0,71.4890781666667,5.0,2.0,36.0039,14.332,72.2766,73.5781,17.0507,77.7778,72.92735,52.078342500000005,44.266591125000005,34.970150000000004,29.724627500000004,42.34401,38.9564892
