Hs Code,国家全称,Region,Income Group,2024年世界进口额,可用年平均增长率（AAGR）,2024年向中国进口金额占总进口额比重,2024年人均GDP,2024年治理水平,2023 Average Tariff Raw（%）,置信度,市场规模-标准得分,市场成长性-标准得分,市场成熟度-标准得分,营商环境质量-标准得分,中国供应链匹配度-标准得分,关税友好度-标准得分,市场质量-标准得分,稳健发展型_base_score,稳健发展型_final_score,潜力增长型_base_score,潜力增长型_final_score,国货蓝海型_base_score,国货蓝海型_final_score
570390,Albania,Europe & Central Asia,Upper middle income,1325.13,1.39,,9442.0,55.25938775,10.0,1.0,60.2646,68.5494,51.064,47.7388,,77.6536,49.401399999999995,,,,,,
570390,Andorra,Europe & Central Asia,High income,59.01,0.82,,48432.0,76.990553,55.0,2.0,3.534,41.4807,87.7032,82.337,,0.0,85.0201,,,,,,
570390,Angola,Sub-Saharan Africa,Lower middle income,544.42,0.37,0.16,2371.0,40.8737194,20.0,1.0,43.9819,20.0175,20.103,24.8354,91.954,55.3073,22.4692,38.15343,38.15343,36.10719,36.10719,58.423825,58.423825
570390,Antigua and Barbuda,Latin America & Caribbean,High income,207.4,3.01,0.0,24438.0,65.9228614,20.0,2.0,26.3498,100.0,72.3744,64.7161,0.0,55.3073,68.54525,51.5093625,43.782958125,56.868455,48.33818675,41.081694999999996,37.795159399999996
570390,Argentina,Latin America & Caribbean,Upper middle income,398.49,0.14,0.17,13858.0,54.4269792,35.0,2.0,38.2756,9.031,59.6621,46.4136,97.7011,21.7877,53.037850000000006,41.0160175,34.863614874999996,28.333625,24.08358125,51.21769,47.1202748
570390,Armenia,Europe & Central Asia,Upper middle income,828.29,1.53,,8722.0,53.18181515,55.0,2.0,51.6611,75.169,49.2867,44.4311,,0.0,46.858900000000006,,,,,,
570390,Aruba,Latin America & Caribbean,High income,173.11,0.68,0.0,35714.0,73.3457880166667,22.0,3.0,23.0552,34.8097,80.8767,76.5342,0.0,50.838,78.70545,46.7228975,32.70602825,33.67982,23.575874,30.64892,25.7450928
570390,Australia,East Asia & Pacific,High income,16256.63,0.07,0.07,68583.0,83.153201,0.0,1.0,100.0,5.6863,95.4993,92.1485,40.2299,100.0,93.82390000000001,85.41849,85.41849,50.395585,50.395585,64.3158,64.3158
570390,Austria,Europe & Central Asia,High income,3623.92,0.12,0.0,57377.0,78.7659543666667,8.0,1.0,78.6933,8.0754,91.5013,85.1636,0.0,82.1229,88.33245,71.5849875,71.5849875,39.88821,39.88821,42.550754999999995,42.550754999999995
570390,Azerbaijan,Europe & Central Asia,Upper middle income,445.29,0.96,,7189.0,47.7258799666667,55.0,2.0,40.3058,48.1441,44.9553,35.7447,,0.0,40.35,,,,,,
570390,"Bahamas, The",Latin America & Caribbean,High income,1055.45,0.86,0.0,36749.0,67.1215922833333,45.0,2.0,56.098,43.3853,81.5169,66.6246,0.0,0.0,74.07075,49.897592499999995,42.41295362499999,31.00663,26.3556355,19.52467,17.962696400000002
570390,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,1911.18,0.27,0.0,28305.0,56.7693615666667,5.0,1.0,66.9718,15.2416,75.6663,50.1429,0.0,88.8268,62.9046,60.304919999999996,60.304919999999996,39.43615,39.43615,41.92192000000001,41.92192000000001
570390,Barbados,Latin America & Caribbean,High income,259.93,0.08,0.0,25349.0,71.4890781666667,20.0,2.0,30.4696,6.1641,73.1946,73.5781,0.0,55.3073,73.38635,45.2620875,38.472774375,25.127969999999998,21.3587745,27.9024,25.670208000000002
570390,Belgium,Europe & Central Asia,High income,5269.73,0.19,0.01,56727.0,76.1162218,8.0,1.0,85.5537,11.4199,91.246,80.945,5.7471,82.1229,86.09549999999999,73.825,73.825,42.438860000000005,42.438860000000005,45.52626,45.52626
570390,Belize,Latin America & Caribbean,Upper middle income,65.22,0.51,0.0,8233.0,54.88326505,20.0,2.0,5.3387,26.7008,47.9938,47.14,0.0,55.3073,47.566900000000004,29.483135000000004,25.060664750000004,25.964235000000002,22.069599750000002,25.88787,23.8168404
570390,Bermuda,North America,High income,442.88,0.32,0.0,137254.0,71.1976183666667,25.0,2.0,40.2066,17.6298,100.0,73.1141,0.0,44.1341,86.55705,52.7503725,44.837816624999995,29.683945,25.23135325,28.561065,26.2761798
570390,Bolivia,Latin America & Caribbean,Lower middle income,48.97,-0.02,0.53,3898.0,40.51303425,20.0,2.0,0.1786,1.3857,31.2407,24.2612,100.0,55.3073,27.75095,23.210007499999996,19.728506374999995,24.34834,20.696089,54.593,50.22556000000001
570390,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,721.26,0.4,0.02,9074.0,47.4241911,15.0,2.0,49.1286,21.45,50.1732,35.2644,11.4943,66.4804,42.7188,44.838365,38.11261025,33.59418,28.555053,36.36936500000001,33.45981580000001
570390,Botswana,Sub-Saharan Africa,Upper middle income,528.3,0.48,,7789.0,64.8598461833333,30.0,2.0,43.4321,25.269,46.7515,63.0237,,32.9609,54.8876,,,,,,
570390,Brazil,Latin America & Caribbean,Upper middle income,7123.23,0.1,0.01,10279.0,50.9093833333333,35.0,1.0,91.0761,7.1198,52.9673,40.8132,5.7471,21.7877,46.89025,52.55571249999999,52.55571249999999,25.77462,25.77462,23.4124,23.4124
570390,Brunei,East Asia & Pacific,High income,351.4,0.03,0.0,33263.0,67.4435937666667,0.0,1.0,35.977,3.7749,79.2834,67.1373,0.0,100.0,73.21035,53.5930625,53.5930625,34.0388,34.0388,41.484970000000004,41.484970000000004
