Hs Code,国家全称,Region,Income Group,2024年世界进口额,可用年平均增长率（AAGR）,2024年向中国进口金额占总进口额比重,2024年人均GDP,2024年治理水平,2023 Average Tariff Raw（%）,置信度,市场规模-标准得分,市场成长性-标准得分,市场成熟度-标准得分,营商环境质量-标准得分,中国供应链匹配度-标准得分,关税友好度-标准得分,市场质量-标准得分,稳健发展型_base_score,稳健发展型_final_score,潜力增长型_base_score,潜力增长型_final_score,国货蓝海型_base_score,国货蓝海型_final_score
630520,Albania,Europe & Central Asia,Upper middle income,260.57,0.15,0.0,9442.0,55.25938775,10.0,2.0,56.3735,4.5722,51.0832,45.8984,0.0,81.8182,48.4908,49.432455000000004,42.01758675,31.269015000000003,26.578662750000003,35.71772000000001,32.86030240000001
630520,Andorra,Europe & Central Asia,High income,18.63,1.13,,48432.0,76.990553,55.0,3.0,16.605,19.4721,87.5515,81.715,,0.0,84.63325,,,,,,
630520,Angola,Sub-Saharan Africa,Lower middle income,65.29,6.48,0.01,2371.0,40.8737194,50.0,1.0,35.2939,95.1876,20.2665,22.1885,1.0101,9.0909,21.2275,30.71539,30.71539,42.651685,42.651685,23.011085,23.011085
630520,Antigua and Barbuda,Latin America & Caribbean,High income,28.61,2.45,,24438.0,65.9228614,5.0,2.0,22.9175,39.2629,72.2942,63.4736,,90.9091,67.8839,,,,,,
630520,Argentina,Latin America & Caribbean,Upper middle income,24.96,5.42,0.0,13858.0,54.4269792,35.0,2.0,20.8972,81.3048,59.6411,44.5265,0.0,36.3636,52.0838,39.12837,33.259114499999995,44.072359999999996,37.46150599999999,30.402900000000002,27.970668000000003
630520,Armenia,Europe & Central Asia,Upper middle income,92.66,1.61,,8722.0,53.18181515,10.0,1.0,40.6016,26.7194,49.3141,42.4742,,81.8182,45.89415,,,,,,
630520,Aruba,Latin America & Caribbean,High income,183.78,2.23,,35714.0,73.3457880166667,12.0,2.0,51.0365,35.9981,80.7569,75.7078,,78.1818,78.23235,,,,,,
630520,Australia,East Asia & Pacific,High income,19570.67,0.29,0.09,68583.0,83.153201,0.0,1.0,100.0,6.7054,95.3113,91.872,9.0909,100.0,93.59165,83.8821625,83.8821625,47.615145,47.615145,53.54679,53.54679
630520,Austria,Europe & Central Asia,High income,1928.0,0.2,0.03,57377.0,78.7659543666667,7.2,1.0,87.0571,5.3341,91.3319,84.6411,3.0303,86.9091,87.9865,74.98655000000001,74.98655000000001,41.409000000000006,41.409000000000006,45.43781,45.43781
630520,Azerbaijan,Europe & Central Asia,Upper middle income,127.05,0.67,,7189.0,47.7258799666667,15.0,1.0,45.4044,12.49,45.0029,33.4819,,72.7273,39.2424,,,,,,
630520,"Bahamas, The",Latin America & Caribbean,High income,32.34,0.39,0.01,36749.0,67.1215922833333,0.0,2.0,24.7395,8.2286,81.3941,65.4493,1.0101,100.0,73.42169999999999,50.22978499999999,42.695317249999995,34.034115,28.92899775,41.40394500000001,38.09162940000001
630520,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,212.16,0.52,0.08,28305.0,56.7693615666667,5.0,1.0,53.2306,10.2079,75.5708,48.3871,8.0808,90.9091,61.97895,55.38453749999999,55.38453749999999,36.745149999999995,36.745149999999995,43.153150000000004,43.153150000000004
630520,Barbados,Latin America & Caribbean,High income,19.93,0.93,,25349.0,71.4890781666667,5.0,2.0,17.5898,16.4399,73.1105,72.6476,,90.9091,72.87905,,,,,,
630520,Belgium,Europe & Central Asia,High income,1722.61,0.06,0.06,56727.0,76.1162218,7.2,1.0,85.3282,3.2005,91.0778,80.2739,6.0606,86.9091,85.67585,73.5108625,73.5108625,40.474869999999996,40.474869999999996,45.77442,45.77442
630520,Belize,Latin America & Caribbean,Upper middle income,12.22,5.23,,8233.0,54.88326505,5.0,2.0,10.5341,78.7488,48.0272,45.2785,,90.9091,46.65285,,,,,,
630520,Bolivia,Latin America & Caribbean,Lower middle income,18.13,1.3,0.0,3898.0,40.51303425,15.0,1.0,16.2088,22.0441,31.3523,21.594,0.0,72.7273,26.47315,28.052187499999995,28.052187499999995,27.33953,27.33953,29.392999999999997,29.392999999999997
630520,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,42.41,1.06,,9074.0,47.4241911,15.0,2.0,28.7926,18.4115,50.1965,32.9847,,72.7273,41.590599999999995,,,,,,
630520,Botswana,Sub-Saharan Africa,Upper middle income,50.58,0.59,,7789.0,64.8598461833333,22.5,2.0,31.4408,11.2731,46.7908,61.7216,,59.0909,54.2562,,,,,,
630520,Brazil,Latin America & Caribbean,Upper middle income,459.34,0.06,0.25,10279.0,50.9093833333333,35.0,1.0,65.0541,3.2005,52.9776,38.7289,25.2525,36.3636,45.85325,45.8547875,45.8547875,25.261585,25.261585,31.318265,31.318265
630520,Bulgaria,Europe & Central Asia,High income,502.5,0.19,0.14,16506.0,56.3543963,7.2,1.0,66.4303,5.1817,63.5414,47.7032,14.1414,86.9091,55.6223,56.980014999999995,56.980014999999995,36.13633,36.13633,44.004735,44.004735
630520,Burkina Faso,Sub-Saharan Africa,Low income,14.45,11.67,0.11,966.0,39.7831222,20.0,2.0,12.9279,100.0,0.2515,20.391,11.1111,63.6364,10.32125,28.238217499999998,24.002484874999997,51.80970000000001,44.038245,40.30472,37.080342400000006
630520,Burundi,Sub-Saharan Africa,Low income,5.69,1.31,0.03,317.0,33.28616335,35.0,2.0,0.0743,22.1952,0.0,9.6829,3.0303,36.3636,4.84145,9.546087499999999,8.114174375,15.83936,13.463455999999999,15.79054,14.5272968
630520,Cape Verde,Sub-Saharan Africa,Upper middle income,9.36,0.52,0.0,5140.0,65.9810694166667,5.0,1.0,6.7904,10.2079,37.5205,63.5695,0.0,90.9091,50.545,34.724545,34.724545,27.827644999999997,27.827644999999997,34.537455,34.537455
