Hs Code,国家全称,Region,Income Group,2024年世界进口额,可用年平均增长率（AAGR）,2024年向中国进口金额占总进口额比重,2024年人均GDP,2024年治理水平,2023 Average Tariff Raw（%）,置信度,市场规模-标准得分,市场成长性-标准得分,市场成熟度-标准得分,营商环境质量-标准得分,中国供应链匹配度-标准得分,关税友好度-标准得分,市场质量-标准得分,稳健发展型_base_score,稳健发展型_final_score,潜力增长型_base_score,潜力增长型_final_score,国货蓝海型_base_score,国货蓝海型_final_score
551429,Albania,Europe & Central Asia,Upper middle income,1351.14,5.4,,9442.0,55.25938775,10.0,2.0,71.6858,31.0761,47.2653,47.7388,,75.0,47.50205,,,,,,
551429,Andorra,Europe & Central Asia,High income,0.06,3.2,,48432.0,76.990553,40.0,2.0,0.0,19.1351,89.6322,82.337,,0.0,85.9846,,,,,,
551429,Angola,Sub-Saharan Africa,Lower middle income,91.14,0.43,,2371.0,40.8737194,2.0,2.0,26.4183,3.0625,11.4641,24.8354,,95.0,18.14975,,,,,,
551429,Argentina,Latin America & Caribbean,Upper middle income,590.47,1.16,0.99,13858.0,54.4269792,26.0,3.0,57.7518,7.3649,57.2075,46.4136,100.0,35.0,51.810550000000006,49.333312500000005,34.53331875,33.42154,23.395077999999998,57.56097,48.351214799999994
551429,Armenia,Europe & Central Asia,Upper middle income,1263.94,0.75,,8722.0,53.18181515,8.0,1.0,70.5623,4.9515,45.21,44.4311,,80.0,44.82055,,,,,,
551429,Australia,East Asia & Pacific,High income,191.3,-0.09,,68583.0,83.153201,0.0,1.0,38.8174,0.0,98.6471,92.1485,,100.0,95.39779999999999,,,,,,
551429,Austria,Europe & Central Asia,High income,1739.01,0.49,0.0,57377.0,78.7659543666667,8.0,1.0,75.9359,3.4169,94.0241,85.1636,0.0,80.0,89.59385,70.2771025,70.2771025,37.545685,37.545685,41.06551,41.06551
551429,Azerbaijan,Europe & Central Asia,Upper middle income,859.42,50.9,,7189.0,47.7258799666667,5.0,2.0,64.0682,100.0,40.2016,35.7447,,87.5,37.973150000000004,,,,,,
551429,"Bahamas, The",Latin America & Caribbean,High income,32.23,1.37,,36749.0,67.1215922833333,40.0,2.0,9.2315,8.5969,82.4788,66.6246,,0.0,74.55170000000001,,,,,,
551429,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,528.28,0.21,,28305.0,56.7693615666667,5.0,1.0,55.8796,1.7622,75.7136,50.1429,,87.5,62.92825,,,,,,
551429,Belgium,Europe & Central Asia,High income,6271.13,0.44,0.0,56727.0,76.1162218,8.0,1.0,97.5443,3.1215,93.7289,80.945,0.0,80.0,87.33695,77.0205875,77.0205875,40.457865,40.457865,42.95634999999999,42.95634999999999
551429,Bolivia,Latin America & Caribbean,Lower middle income,16.89,25.98,,3898.0,40.51303425,20.0,1.0,0.0,100.0,24.343,24.2612,,50.0,24.3021,,,,,,
551429,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,1074.76,0.22,,9074.0,47.4241911,10.0,2.0,67.8323,1.8213,46.2352,35.2644,,75.0,40.7498,,,,,,
551429,Brazil,Latin America & Caribbean,Upper middle income,763.23,1.02,0.78,10279.0,50.9093833333333,26.0,1.0,62.0703,6.5419,49.4661,40.8132,78.7879,35.0,45.13965,47.3670675,47.3670675,30.992964999999998,30.992964999999998,49.778045,49.778045
551429,Brunei,East Asia & Pacific,High income,42.86,24.29,,33263.0,67.4435937666667,0.0,2.0,13.9088,96.3527,79.8962,67.1373,,100.0,73.51675,,,,,,
551429,Bulgaria,Europe & Central Asia,High income,2142.87,0.03,0.0,16506.0,56.3543963,8.0,2.0,79.4534,0.6978,61.7385,49.4822,0.0,80.0,55.61035,59.3420925,50.440778625,33.723275,28.66478375,37.611045000000004,34.60216140000001
551429,Cambodia,East Asia & Pacific,Lower middle income,274.74,5.08,0.58,2663.0,41.3201718333333,0.0,1.0,44.8909,29.3999,14.4726,25.5462,58.5859,100.0,20.0094,43.58439,43.58439,44.883129999999994,44.883129999999994,61.40508,61.40508
551429,Canada,North America,High income,248.0,0.21,0.07,55553.0,80.6948209166667,0.0,2.0,43.1719,1.7622,93.1869,88.2345,7.0707,100.0,90.7107,62.388664999999996,53.030365249999996,36.870695,31.340090749999998,46.127334999999995,42.437148199999996
551429,Chile,Latin America & Caribbean,High income,344.95,0.21,0.04,16636.0,69.76376425,0.0,1.0,48.7136,1.7622,61.9418,70.8312,4.0404,100.0,66.3865,55.66327499999999,55.66327499999999,34.966499999999996,34.966499999999996,43.18848,43.18848
551429,Colombia,Latin America & Caribbean,Upper middle income,461.89,0.45,0.02,7843.0,50.0432358,10.0,2.0,53.6209,3.1806,42.4576,39.4342,2.0202,75.0,40.945899999999995,44.767450000000004,38.052332500000006,28.452955,24.185011749999997,33.14084,30.489572799999998
551429,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,35.0,2.17,,2365.0,36.2473754166667,20.0,2.0,10.5808,13.2543,11.3985,17.4698,,50.0,14.434149999999999,,,,,,
551429,Croatia,Europe & Central Asia,High income,340.51,0.03,0.07,23843.0,63.8111137666667,8.0,1.0,48.4959,0.6978,71.2683,61.354,7.0707,80.0,66.31115,52.6057825,52.6057825,30.8568,30.8568,38.06012,38.06012
551429,Czech Republic,Europe & Central Asia,High income,962.19,0.35,,32094.0,75.6573415666667,8.0,1.0,65.9696,2.5897,78.9691,80.2144,,80.0,79.59174999999999,,,,,,
551429,Denmark,Europe & Central Asia,High income,230.86,0.38,0.99,71216.0,88.0847232166667,8.0,2.0,41.97,2.767,99.6233,100.0,100.0,80.0,99.81165,66.90027749999999,56.86523587499999,43.245115,36.75834775,73.593215,67.7057578
551429,Dominican Republic,Latin America & Caribbean,Upper middle income,17405.56,0.14,0.09,10991.0,57.2607408,0.0,1.0,100.0,1.3483,51.2015,50.9252,9.0909,100.0,51.06335,68.4615475,68.4615475,41.48733,41.48733,48.490395,48.490395
551429,Ecuador,Latin America & Caribbean,Upper middle income,1877.28,0.9,,6716.0,45.4722697833333,20.0,1.0,77.2246,5.8355,38.4382,32.1568,,50.0,35.2975,,,,,,
551429,Estonia,Europe & Central Asia,High income,40.92,3.78,,31220.0,79.5180832833333,40.0,2.0,13.1464,22.3731,78.2536,86.3611,,0.0,82.30735,,,,,,
551429,Fiji,East Asia & Pacific,Upper middle income,710.69,1.43,,6383.0,63.5034451166667,0.0,1.0,60.87,8.9483,37.1205,60.8642,,100.0,48.99235,,,,,,
551429,Finland,Europe & Central Asia,High income,20.74,0.64,,53236.0,87.6481700833333,40.0,2.0,2.0811,4.3025,92.083,99.305,,0.0,95.694,,,,,,
551429,France,Europe & Central Asia,High income,1701.98,0.08,,45961.0,72.1121890333333,8.0,2.0,75.5734,0.9935,88.2752,74.5702,,80.0,81.42269999999999,,,,,,
551429,Georgia,Europe & Central Asia,Upper middle income,143.46,0.0,,8790.0,58.0438905333333,0.0,2.0,33.9967,0.5204,45.4113,52.172,,100.0,48.79165,,,,,,
551429,Germany,Europe & Central Asia,High income,11069.05,0.0,0.0,55102.0,80.23854045,8.0,1.0,100.0,0.5204,92.9757,87.5081,0.0,80.0,90.2419,78.636705,78.636705,40.20633,40.20633,43.102250000000005,43.102250000000005
551429,Greece,Europe & Central Asia,High income,303.23,-0.05,0.01,25536.0,62.0527092,8.0,1.0,46.5479,0.2247,73.0459,58.5545,1.0101,80.0,65.8002,51.39480999999999,51.39480999999999,29.74186,29.74186,35.62205,35.62205
551429,Guatemala,Latin America & Caribbean,Upper middle income,1878.55,6.87,,6105.0,43.9376937833333,10.0,1.0,77.236,38.4849,35.9668,29.7136,,75.0,32.840199999999996,,,,,,
551429,Guyana,Latin America & Caribbean,High income,196.82,0.95,,20189.0,52.3071335833333,5.0,2.0,39.2943,6.1299,66.9577,43.0386,,87.5,54.99815,,,,,,
551429,Honduras,Latin America & Caribbean,Lower middle income,85.34,980.94,,3414.0,40.87297195,10.0,2.0,25.3227,100.0,20.9083,24.8342,,75.0,22.87125,,,,,,
551429,"Hong Kong, China",East Asia & Pacific,High income,186.77,1.14,,54899.0,74.31467595,40.0,2.0,38.4156,7.2474,92.8801,78.0767,,0.0,85.4784,,,,,,
551429,Hungary,Europe & Central Asia,High income,1955.74,0.17,,22887.0,59.9810129333333,8.0,1.0,77.9142,1.5257,70.2079,55.2561,,80.0,62.732,,,,,,
551429,India,South Asia,Lower middle income,848.39,0.91,0.99,2682.0,53.1102808333333,25.0,2.0,63.8507,5.8944,14.6568,44.3172,100.0,37.5,29.487000000000002,43.882635,37.30023975,32.089345,27.27594325,56.46793,51.9504956
551429,Indonesia,East Asia & Pacific,Upper middle income,1127.89,0.73,0.27,4924.0,51.8624433333333,0.0,1.0,68.6447,4.8335,30.3966,42.3306,27.2727,100.0,36.3636,53.59989,53.59989,38.35206,38.35206,50.7713,50.7713
551429,Ireland,Europe & Central Asia,High income,106.6,0.39,,107190.0,82.2353917166667,8.0,1.0,29.0323,2.8261,100.0,90.6873,,80.0,95.34365,,,,,,
