Hs Code,国家全称,Region,Income Group,2024年世界进口额,可用年平均增长率（AAGR）,2024年向中国进口金额占总进口额比重,2024年人均GDP,2024年治理水平,2023 Average Tariff Raw（%）,置信度,市场规模-标准得分,市场成长性-标准得分,市场成熟度-标准得分,营商环境质量-标准得分,中国供应链匹配度-标准得分,关税友好度-标准得分,市场质量-标准得分,稳健发展型_base_score,稳健发展型_final_score,潜力增长型_base_score,潜力增长型_final_score,国货蓝海型_base_score,国货蓝海型_final_score
731100,Albania,Europe & Central Asia,Upper middle income,2683.93,0.11,0.64,9442.0,55.25938775,2.0,1.0,37.4148,15.6439,52.4443,47.7388,86.3014,94.2857,50.09155,50.6495375,50.6495375,43.58402,43.58402,69.58842000000001,69.58842000000001
731100,Andorra,Europe & Central Asia,High income,7.77,-0.63,,48432.0,76.990553,35.0,2.0,0.0,0.0,88.2676,82.337,,0.0,85.3023,,,,,,
731100,Angola,Sub-Saharan Africa,Lower middle income,6983.71,1.29,0.12,2371.0,40.8737194,2.0,1.0,53.3812,100.0,22.1726,24.8354,15.0685,94.2857,23.503999999999998,51.806099999999994,51.806099999999994,65.72157,65.72157,56.248205000000006,56.248205000000006
731100,Argentina,Latin America & Caribbean,Upper middle income,6505.23,-0.02,0.66,13858.0,54.4269792,35.0,1.0,52.1961,4.9402,60.8509,46.4136,89.0411,0.0,53.63225,41.9859975,41.9859975,23.82582,23.82582,42.48825,42.48825
731100,Armenia,Europe & Central Asia,Upper middle income,3078.98,0.1,0.46,8722.0,53.18181515,15.0,2.0,39.7072,14.8205,50.7065,44.4311,61.6438,57.1429,47.568799999999996,43.682275,37.12993375,33.493095,28.469130749999998,49.668875,45.695365
731100,Aruba,Latin America & Caribbean,High income,526.15,-0.07,0.02,35714.0,73.3457880166667,6.0,2.0,10.2284,0.8234,81.5931,76.5342,1.3699,82.8571,79.06365,43.83161749999999,37.256874874999994,26.437224999999998,22.471641249999998,34.38931,31.638165200000003
731100,Australia,East Asia & Pacific,High income,85870.44,0.19,0.47,68583.0,83.153201,0.0,1.0,95.2837,22.2301,95.8902,92.1485,63.0137,100.0,94.01935,86.6297625,86.6297625,57.776395,57.776395,74.319615,74.319615
731100,Austria,Europe & Central Asia,High income,31923.09,0.16,0.01,57377.0,78.7659543666667,2.7,1.0,78.7592,19.7604,91.9812,85.1636,0.0,92.2857,88.5724,74.38495499999999,74.38495499999999,46.0444,46.0444,47.38293,47.38293
731100,Azerbaijan,Europe & Central Asia,Upper middle income,2321.56,-0.09,0.03,7189.0,47.7258799666667,5.0,2.0,34.9936,0.0,46.4716,35.7447,2.7397,85.7143,41.10815,39.6297425,33.685281124999996,26.776685,22.76018225,34.283359999999995,31.540691199999998
731100,"Bahamas, The",Latin America & Caribbean,High income,1990.5,0.13,0.12,36749.0,67.1215922833333,35.0,2.0,32.4254,17.2905,82.2191,66.6246,15.0685,0.0,74.42185,39.8790125,33.897160625,19.864520000000002,16.884842000000003,18.552275,17.068093
731100,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,2674.23,-0.38,0.01,28305.0,56.7693615666667,5.0,1.0,37.3544,0.0,76.4988,50.1429,0.0,85.7143,63.32085,48.09348249999999,48.09348249999999,29.078105,29.078105,35.781815,35.781815
731100,Barbados,Latin America & Caribbean,High income,1031.23,0.25,0.1,25349.0,71.4890781666667,5.0,2.0,21.4507,27.1692,74.082,73.5781,12.3288,85.7143,73.83005,49.53876749999999,42.10795237499999,38.485569999999996,32.712734499999996,43.632825000000004,40.142199000000005
731100,Belgium,Europe & Central Asia,High income,66123.46,0.14,0.45,56727.0,76.1162218,2.7,1.0,90.9198,18.1138,91.7315,80.945,60.274,92.2857,86.33824999999999,80.70825249999999,80.70825249999999,53.096165,53.096165,69.224485,69.224485
731100,Belize,Latin America & Caribbean,Upper middle income,1051.81,0.27,0.14,8233.0,54.88326505,5.0,1.0,21.7804,28.8154,49.4423,47.14,17.8082,85.7143,48.29115,41.154137500000004,41.154137500000004,37.105245,37.105245,43.276625,43.276625
731100,Benin,Sub-Saharan Africa,Lower middle income,782.03,-0.05,0.16,1465.0,50.04557675,20.0,1.0,16.8364,2.4701,11.6288,39.4379,20.5479,42.8571,25.53335,22.532382499999997,22.532382499999997,16.569540000000003,16.569540000000003,24.656385,24.656385
731100,Bolivia,Latin America & Caribbean,Lower middle income,5772.68,0.38,0.15,3898.0,40.51303425,10.0,1.0,50.2013,37.8677,33.0623,24.2612,19.1781,71.4286,28.661749999999998,43.0620325,43.0620325,39.853595,39.853595,41.707375,41.707375
731100,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,3216.61,0.42,0.0,9074.0,47.4241911,10.0,2.0,40.4372,41.1585,51.5733,35.2644,0.0,71.4286,43.418850000000006,44.1797575,37.552793875,39.098659999999995,33.233861,35.98796,33.1089232
