Hs Code,国家全称,Region,Income Group,2024年世界进口额,可用年平均增长率（AAGR）,2024年向中国进口金额占总进口额比重,2024年人均GDP,2024年治理水平,2023 Average Tariff Raw（%）,置信度,市场规模-标准得分,市场成长性-标准得分,市场成熟度-标准得分,营商环境质量-标准得分,中国供应链匹配度-标准得分,关税友好度-标准得分,市场质量-标准得分,稳健发展型_base_score,稳健发展型_final_score,潜力增长型_base_score,潜力增长型_final_score,国货蓝海型_base_score,国货蓝海型_final_score
550999,Angola,Sub-Saharan Africa,Lower middle income,26.84,0.64,,2371.0,40.8737194,0.0,1.0,24.0535,8.4315,21.0726,24.8354,,100.0,22.954,,,,,,
550999,Argentina,Latin America & Caribbean,Upper middle income,1790.29,0.13,0.99,13858.0,54.4269792,18.0,2.0,89.252,3.2272,59.9973,46.4136,100.0,10.0,53.20545,56.682827499999995,48.180403375,31.837864999999997,27.062185249999995,52.729825000000005,48.51143900000001
550999,Aruba,Latin America & Caribbean,High income,0.64,0.07,,35714.0,73.3457880166667,12.0,2.0,0.0,2.6145,80.8717,76.5342,,40.0,78.70295,,,,,,
550999,Australia,East Asia & Pacific,High income,432.42,0.16,0.01,68583.0,83.153201,0.0,1.0,67.0352,3.5336,95.2598,92.1485,1.0101,100.0,93.70415,71.6626375,71.6626375,40.763465,40.763465,46.957510000000006,46.957510000000006
550999,Austria,Europe & Central Asia,High income,81.99,-0.12,,57377.0,78.7659543666667,20.0,2.0,41.1546,0.674,91.3259,85.1636,,0.0,88.24475000000001,,,,,,
550999,Barbados,Latin America & Caribbean,High income,18.78,0.08,,25349.0,71.4890781666667,5.0,2.0,18.7019,2.7166,73.3127,73.5781,,75.0,73.4454,,,,,,
550999,Belgium,Europe & Central Asia,High income,199.09,-0.06,0.01,56727.0,76.1162218,4.0,1.0,54.9334,1.2868,91.0746,80.945,1.0101,80.0,86.0098,61.509305,61.509305,33.39238,33.39238,38.640875,38.640875
550999,Botswana,Sub-Saharan Africa,Upper middle income,7.94,2.01,,7789.0,64.8598461833333,15.0,2.0,6.2682,22.2923,47.2937,63.0237,,25.0,55.158699999999996,,,,,,
550999,Brazil,Latin America & Caribbean,Upper middle income,138.52,1.52,0.99,10279.0,50.9093833333333,18.0,2.0,49.2881,17.3644,53.4098,40.8132,100.0,10.0,47.1115,41.976299999999995,35.679854999999996,30.181905,25.65461925,50.244620000000005,46.22505040000001
550999,Bulgaria,Europe & Central Asia,High income,256.47,0.03,,16506.0,56.3543963,4.0,1.0,58.881,2.2059,63.8529,49.4822,,80.0,56.66755,,,,,,
550999,Burkina Faso,Sub-Saharan Africa,Low income,112.9,0.95,,966.0,39.7831222,10.0,2.0,46.1116,11.5875,1.2863,23.0991,,50.0,12.1927,,,,,,
550999,Cambodia,East Asia & Pacific,Lower middle income,32486.85,12.22,0.07,2663.0,41.3201718333333,0.0,1.0,100.0,100.0,23.6326,25.5462,7.0707,100.0,24.589399999999998,68.959825,68.959825,73.16601,73.16601,59.933685,59.933685
550999,Canada,North America,High income,3018.65,0.94,0.12,55553.0,80.6948209166667,0.0,1.0,97.4281,11.4858,90.6135,88.2345,12.1212,100.0,89.424,82.152875,82.152875,48.788765,48.788765,54.6505,54.6505
550999,Chile,Latin America & Caribbean,High income,29.58,0.7,0.02,16636.0,69.76376425,0.0,1.0,25.5232,9.0429,64.0259,70.8312,2.0202,100.0,67.42855,48.53841250000001,48.53841250000001,33.93837,33.93837,41.35868,41.35868
