Hs Code,国家全称,Region,Income Group,2024年世界进口额,可用年平均增长率（AAGR）,2024年向中国进口金额占总进口额比重,2024年人均GDP,2024年治理水平,2023 Average Tariff Raw（%）,置信度,市场规模-标准得分,市场成长性-标准得分,市场成熟度-标准得分,营商环境质量-标准得分,中国供应链匹配度-标准得分,关税友好度-标准得分,市场质量-标准得分,稳健发展型_base_score,稳健发展型_final_score,潜力增长型_base_score,潜力增长型_final_score,国货蓝海型_base_score,国货蓝海型_final_score
730449,Angola,Sub-Saharan Africa,Lower middle income,2799.06,0.4,0.02,2371.0,40.8737194,2.0,1.0,55.2084,6.6053,21.2482,22.1885,4.6729,93.4426,21.71835,41.834927500000006,41.834927500000006,31.92076,31.92076,38.351765,38.351765
730449,Argentina,Latin America & Caribbean,Upper middle income,11118.14,0.63,0.03,13858.0,54.4269792,16.0,1.0,76.1571,9.3152,60.4973,44.5265,7.0093,47.541,52.5119,53.447284999999994,53.447284999999994,30.144205,30.144205,30.979734999999998,30.979734999999998
730449,Australia,East Asia & Pacific,High income,16490.36,0.43,0.03,68583.0,83.153201,0.0,1.0,82.1448,6.959,96.0537,91.872,7.0093,100.0,93.96285,77.68404249999999,77.68404249999999,44.854585,44.854585,51.10787,51.10787
730449,Austria,Europe & Central Asia,High income,20731.97,0.05,,57377.0,78.7659543666667,0.0,1.0,85.6218,2.4774,92.087,84.6411,,100.0,88.36404999999999,,,,,,
730449,Azerbaijan,Europe & Central Asia,Upper middle income,946.06,0.38,0.42,7189.0,47.7258799666667,4.0,2.0,38.741,6.3696,45.9058,33.4819,98.1308,86.8852,39.69385,46.028477499999994,39.124205874999994,39.20001499999999,33.32001275,69.21026499999999,63.673443799999994
730449,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,984.49,0.68,0.04,28305.0,56.7693615666667,5.0,1.0,39.3453,9.9038,76.3761,48.3871,9.3458,83.6066,62.38159999999999,49.603075,49.603075,33.262185,33.262185,40.01127,40.01127
730449,Belgium,Europe & Central Asia,High income,11852.66,0.0,0.0,56727.0,76.1162218,0.0,1.0,77.1288,1.8875,91.8337,80.2739,0.0,100.0,86.0538,72.30265999999999,72.30265999999999,40.835325,40.835325,46.60138499999999,46.60138499999999
730449,Belize,Latin America & Caribbean,Upper middle income,102.07,0.7,0.08,8233.0,54.88326505,5.0,1.0,5.0484,10.1392,48.9204,45.2785,18.6916,83.6066,47.099450000000004,32.7412375,32.7412375,27.606405000000002,27.606405000000002,38.35970499999999,38.35970499999999
730449,Bolivia,Latin America & Caribbean,Lower middle income,316.64,-0.12,0.38,3898.0,40.51303425,5.0,1.0,22.1459,0.4719,32.2986,21.594,88.785,83.6066,26.9463,34.2097,34.2097,31.7815,31.7815,61.136735,61.136735
730449,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,395.44,0.18,,9074.0,47.4241911,0.0,2.0,25.5123,4.011,51.0828,32.9847,,100.0,42.03375,,,,,,
730449,Botswana,Sub-Saharan Africa,Upper middle income,1354.81,3.12,0.01,7789.0,64.8598461833333,0.0,2.0,44.1914,38.1238,47.6879,61.7216,2.3364,100.0,54.704750000000004,53.542852499999995,45.511424625,45.676155,38.82473175,46.425925,42.711851
730449,Brazil,Latin America & Caribbean,Upper middle income,26383.89,0.36,0.01,10279.0,50.9093833333333,16.0,1.0,89.2839,6.1338,53.855,38.7289,2.3364,47.541,46.29195,55.31289749999999,55.31289749999999,29.910449999999997,29.910449999999997,29.557694999999995,29.557694999999995
730449,Brunei,East Asia & Pacific,High income,377.85,0.08,0.0,33263.0,67.4435937666667,0.0,1.0,24.8228,2.8313,79.9649,65.98,0.0,100.0,72.97245000000001,49.5114675,49.5114675,32.01162,32.01162,40.20422000000001,40.20422000000001
730449,Bulgaria,Europe & Central Asia,High income,2962.54,0.18,0.0,16506.0,56.3543963,0.0,1.0,56.0704,4.011,64.3851,47.7032,0.0,100.0,56.04415,54.6411925,54.6411925,35.418825,35.418825,41.813105,41.813105
730449,Burkina Faso,Sub-Saharan Africa,Low income,1825.45,0.19,0.0,966.0,39.7831222,15.0,2.0,48.7179,4.129,1.297,20.391,0.0,50.8197,10.844,28.88252,24.550141999999997,20.001175,17.00099875,21.82145,20.075734
730449,Burundi,Sub-Saharan Africa,Low income,0.02,32.69,,317.0,33.28616335,10.0,2.0,0.0,100.0,0.0,9.6829,,67.2131,4.84145,,,,,,
730449,Cape Verde,Sub-Saharan Africa,Upper middle income,269.84,3.35,0.0,5140.0,65.9810694166667,2.5,2.0,19.7246,40.7055,38.4472,63.5695,0.0,91.8033,51.00835,42.5975775,36.207940875,40.667109999999994,34.5670435,40.72011,37.4625012
730449,Cambodia,East Asia & Pacific,Lower middle income,403.04,0.62,0.99,2663.0,41.3201718333333,5.0,2.0,25.8007,9.1974,23.8296,22.9243,100.0,83.6066,23.37695,35.6729075,30.321971375,36.148210000000006,30.725978500000004,66.379355,61.06900660000001
730449,Cameroon,Sub-Saharan Africa,Lower middle income,867.59,7.49,0.0,1816.0,35.33635815,20.0,2.0,37.4272,83.5683,15.3215,13.062,0.0,34.4262,14.191749999999999,31.5873925,26.849283624999998,43.1674,36.69229,28.025,25.783
730449,Canada,North America,High income,20035.62,0.08,0.1,55553.0,80.6948209166667,0.0,1.0,85.1029,2.8313,91.3687,87.8202,23.3645,100.0,89.59445,77.5954275,77.5954275,45.052285,45.052285,56.072005000000004,56.072005000000004
730449,Chile,Latin America & Caribbean,High income,1923.02,0.22,0.25,16636.0,69.76376425,0.0,1.0,49.5085,4.4828,64.5595,69.804,58.4112,100.0,67.18175,59.210427499999994,59.210427499999994,41.55455,41.55455,62.785365000000006,62.785365000000006
730449,Colombia,Latin America & Caribbean,Upper middle income,2642.21,0.14,0.0,7843.0,50.0432358,0.0,1.0,54.3327,3.5392,47.8415,37.3013,0.0,100.0,42.5714,49.270355,49.270355,33.645765,33.645765,40.22129,40.22129
730449,"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,11290.36,0.77,0.25,668.0,27.4112052666667,10.0,2.0,76.3905,10.9628,0.0,0.0,58.4112,67.2131,0.0,40.83548,34.710158,34.579295,29.39240075,49.89131999999999,45.900014399999996
730449,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,889.61,2.81,0.17,2365.0,36.2473754166667,20.0,2.0,37.8075,34.6175,21.1919,14.5635,39.7196,34.4262,17.8777,30.10148,25.586257999999997,30.432219999999997,25.867386999999997,34.990865,32.1915958
730449,Costa Rica,Latin America & Caribbean,High income,1857.62,0.5,0.01,18566.0,68.4449775666667,0.0,1.0,48.9831,7.7839,66.9999,67.6304,2.3364,100.0,67.31514999999999,56.599597499999994,56.599597499999994,37.036985,37.036985,43.61515000000001,43.61515000000001
730449,Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,1378.52,3.33,0.0,2714.0,47.3445076666667,15.0,1.0,44.4548,40.4817,24.2512,32.8534,0.0,50.8197,28.552300000000002,37.223609999999994,37.223609999999994,33.855985000000004,33.855985000000004,28.618874999999996,28.618874999999996
730449,Croatia,Europe & Central Asia,High income,2162.55,0.15,,23843.0,63.8111137666667,32.5,2.0,51.2909,3.6571,72.5619,59.9931,,0.0,66.2775,,,,,,
730449,Czech Republic,Europe & Central Asia,High income,113566.09,0.13,0.0,32094.0,75.6573415666667,0.0,1.0,100.0,3.4212,79.1694,79.5176,0.0,100.0,79.3435,78.112345,78.112345,44.13177,44.13177,48.44753,48.44753
730449,Denmark,Europe & Central Asia,High income,8445.0,0.05,0.0,71216.0,88.0847232166667,0.0,2.0,71.98,2.4774,96.8913,100.0,0.0,100.0,98.44565,74.8967175,63.662209874999995,41.508655000000005,35.282356750000005,47.414175,43.621041000000005
730449,Dominican Republic,Latin America & Caribbean,Upper middle income,974.58,0.78,0.02,10991.0,57.2607408,0.0,1.0,39.1917,11.0804,55.344,49.197,4.6729,100.0,52.2705,48.353455000000004,48.353455000000004,35.451235,35.451235,42.443794999999994,42.443794999999994
730449,Ecuador,Latin America & Caribbean,Upper middle income,1016.73,0.32,0.14,6716.0,45.4722697833333,0.0,1.0,39.8343,5.6621,44.3927,29.7676,32.7103,100.0,37.08015,44.121782499999995,44.121782499999995,34.935925,34.935925,49.989365,49.989365
730449,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,3377.31,0.44,0.16,2645.0,41.6013743333333,32.5,2.0,58.0603,7.0768,23.6788,23.3877,37.3832,0.0,23.53325,31.134582499999997,26.464395124999996,17.277569999999997,14.685934499999997,22.304994999999998,20.520595399999998
730449,El Salvador,Latin America & Caribbean,Upper middle income,132.52,1.22,0.17,5570.0,48.2970158666667,32.5,2.0,8.9804,16.2452,40.2333,34.4233,39.7196,0.0,37.3283,19.818545,16.84576325,14.73767,12.5270195,20.96951,19.2919492
730449,Estonia,Europe & Central Asia,High income,486.03,-0.03,,31220.0,79.5180832833333,0.0,1.0,28.6386,1.5336,78.5555,85.8808,,100.0,82.21815,,,,,,
730449,Eswatini,Sub-Saharan Africa,Lower middle income,156.73,0.16,,3946.0,40.28727715,0.0,2.0,11.5117,3.7751,32.5707,21.2219,,100.0,26.896300000000004,,,,,,
730449,Finland,Europe & Central Asia,High income,6278.33,0.03,0.0,53236.0,87.6481700833333,0.0,1.0,67.4769,2.2415,90.4215,99.2805,0.0,100.0,94.851,72.038915,72.038915,40.39116,40.39116,46.569015,46.569015
730449,France,Europe & Central Asia,High income,30755.53,-0.2,0.0,45961.0,72.1121890333333,0.0,1.0,91.6128,0.0,87.1543,73.6746,0.0,100.0,80.41445,75.2095375,75.2095375,41.783365,41.783365,47.202725,47.202725
730449,Gabon,Sub-Saharan Africa,Upper middle income,628.99,2.22,0.0,8143.0,41.6465937166667,20.0,2.0,32.5484,27.8679,48.676,23.4623,0.0,34.4262,36.06915,31.9668625,27.171833125,25.12818,21.358953,21.369799999999998,19.660216
730449,Germany,Europe & Central Asia,High income,144322.25,0.02,0.0,55102.0,80.23854045,0.0,1.0,100.0,2.1235,91.1875,87.0682,0.0,100.0,89.12785,81.40709749999999,81.40709749999999,44.65601,44.65601,49.23131,49.23131
730449,Greece,Europe & Central Asia,High income,2188.49,0.21,0.02,25536.0,62.0527092,0.0,1.0,51.4719,4.3649,74.0871,57.0949,4.6729,100.0,65.59100000000001,56.64215,56.64215,36.27489,36.27489,43.99654,43.99654
730449,Guatemala,Latin America & Caribbean,Upper middle income,952.45,0.26,0.0,6105.0,43.9376937833333,0.0,1.0,38.8432,4.9546,42.2722,27.2384,0.0,100.0,34.7553,41.254935,41.254935,31.03612,31.03612,38.10304,38.10304
730449,Guyana,Latin America & Caribbean,High income,475.25,89.19,0.01,20189.0,52.3071335833333,5.0,2.0,28.2985,100.0,68.8632,41.0326,2.3364,83.6066,54.947900000000004,51.79405,44.024942499999995,61.694525,52.44034625,49.22436,45.286411199999996
730449,Honduras,Latin America & Caribbean,Lower middle income,512.81,1.36,0.04,3414.0,40.87297195,0.0,1.0,29.4517,17.8833,29.3516,22.1872,9.3458,100.0,25.7694,36.58300499999999,36.58300499999999,34.18843,34.18843,41.475635000000004,41.475635000000004
730449,Hungary,Europe & Central Asia,High income,3379.61,-0.1,0.0,22887.0,59.9810129333333,0.0,1.0,58.0706,0.7078,71.6521,53.6804,0.0,100.0,62.666250000000005,57.3286775,57.3286775,35.224945000000005,35.224945000000005,42.179854999999996,42.179854999999996
730449,Iceland,Europe & Central Asia,High income,1434.91,2.48,,85166.0,82.8862123833333,0.0,1.0,45.0633,30.8538,100.0,91.432,,100.0,95.71600000000001,,,,,,
730449,India,South Asia,Lower middle income,28254.74,0.18,0.06,2682.0,53.1102808333333,9.0,1.0,90.3245,4.011,23.9876,42.3563,14.0187,70.4918,33.171949999999995,54.89956249999999,54.89956249999999,33.76995,33.76995,39.005379999999995,39.005379999999995
730449,Indonesia,East Asia & Pacific,Upper middle income,17927.67,0.29,0.93,4924.0,51.8624433333333,0.0,1.0,83.4142,5.3084,37.4928,40.2997,100.0,100.0,38.89625,63.33949749999999,63.33949749999999,48.259695,48.259695,78.027305,78.027305
730449,Ireland,Europe & Central Asia,High income,665.24,-0.17,,107190.0,82.2353917166667,0.0,1.0,33.3982,0.0,100.0,90.3593,,100.0,95.17965000000001,,,,,,
730449,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,5981.0,0.01,0.01,57514.0,64.86203815,8.0,2.0,66.74,2.0055,92.1401,61.7252,2.3364,73.7705,76.93265,61.6683725,52.418116624999996,33.39393,28.384840499999996,37.61698,34.6076216
730449,Italy,Europe & Central Asia,High income,79617.76,0.05,0.0,39936.0,67.5126612333333,0.0,1.0,100.0,2.4774,84.03,66.0938,0.0,100.0,75.06190000000001,76.519405,76.519405,43.37328,43.37328,47.8778,47.8778
730449,Jamaica,Latin America & Caribbean,Upper middle income,70.58,1.67,0.08,7236.0,58.6469275833333,0.0,2.0,0.0,21.4992,46.0506,51.4816,18.6916,100.0,48.7661,35.152635,29.879739749999995,34.270489999999995,29.129916499999997,44.64355,41.072066
730449,Japan,East Asia & Pacific,High income,12039.15,-0.06,0.03,32453.0,81.2880644666667,0.0,1.0,77.3659,1.1797,79.4167,88.798,7.0093,100.0,84.10735,71.9840725,71.9840725,41.129445000000004,41.129445000000004,48.777535,48.777535
730449,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,322.85,-0.1,0.13,4580.0,55.3766757333333,22.5,2.0,22.44,0.7078,35.8829,46.0917,30.3738,26.2295,40.987300000000005,27.72345,23.564932499999998,15.995740000000001,13.596379,24.948579999999996,22.952693599999996
730449,Kazakhstan,Europe & Central Asia,Upper middle income,2572.95,0.13,0.99,14007.0,51.7217678,4.17,2.0,53.9294,3.4212,60.7351,40.0678,100.0,86.3279,50.40145,54.8071025,46.586037125,41.592555,35.35367175,71.844635,66.0970642
730449,Kenya,Sub-Saharan Africa,Lower middle income,290.04,1.22,0.11,2169.0,44.8551881166667,10.0,1.0,20.8173,16.2452,19.2691,28.7506,25.7009,67.2131,24.00985,28.681032499999997,28.681032499999997,27.22211,27.22211,36.078739999999996,36.078739999999996
730449,"Korea, Rep.",East Asia & Pacific,High income,115723.85,0.01,0.03,36143.0,73.35827115,0.0,1.0,100.0,2.0055,81.8112,75.7284,7.0093,100.0,78.7698,78.120445,78.120445,44.279835,44.279835,50.631060000000005,50.631060000000005
730449,Kuwait,"Middle East, North Africa, Afghanistan & Pakistan",High income,7331.18,0.12,0.0,32267.0,57.8910858666667,5.0,1.0,69.8317,3.3032,79.2889,50.2359,0.0,83.6066,64.7624,59.979245,59.979245,34.828435,34.828435,39.03686999999999,39.03686999999999
730449,Kyrgyz Republic,Europe & Central Asia,Lower middle income,293.75,4.55,0.73,2240.0,41.0970939833333,5.83,2.0,21.0097,53.8686,19.985,22.5566,100.0,80.8852,21.2708,37.317814999999996,31.720142749999997,50.309585,42.763147249999996,71.5739,65.847988
730449,Lao PDR,East Asia & Pacific,Lower middle income,781.0,11.12,0.19,2064.0,43.9308528,0.0,2.0,35.8319,100.0,18.1664,27.2271,44.3925,100.0,22.69675,47.7046525,40.548954625,67.08371,57.0211535,66.39024,61.07902080000001
730449,Latvia,Europe & Central Asia,High income,176.4,-0.23,,23099.0,71.8971492,32.5,2.0,13.297,0.0,71.8571,73.3202,,0.0,72.58865,,,,,,
