Hs Code,国家全称,Region,Income Group,2024年世界进口额,可用年平均增长率（AAGR）,2024年向中国进口金额占总进口额比重,2024年人均GDP,2024年治理水平,2023 Average Tariff Raw（%）,置信度,市场规模-标准得分,市场成长性-标准得分,市场成熟度-标准得分,营商环境质量-标准得分,中国供应链匹配度-标准得分,关税友好度-标准得分,市场质量-标准得分,稳健发展型_base_score,稳健发展型_final_score,潜力增长型_base_score,潜力增长型_final_score,国货蓝海型_base_score,国货蓝海型_final_score
521131,Albania,Europe & Central Asia,Upper middle income,14.17,2.77,0.0,9442.0,55.25938775,0.0,1.0,3.8,30.4932,43.3836,47.7388,0.0,100.0,45.5612,35.325739999999996,35.325739999999996,35.79874,35.79874,39.5101,39.5101
521131,Andorra,Europe & Central Asia,High income,0.06,-0.34,,48432.0,76.990553,40.0,2.0,0.0,0.0,86.0775,82.337,,0.0,84.20725,,,,,,
521131,Armenia,Europe & Central Asia,Upper middle income,86.57,-0.0,,8722.0,53.18181515,40.0,2.0,36.9519,1.946,41.3125,44.4311,,0.0,42.8718,,,,,,
521131,Australia,East Asia & Pacific,High income,191.2,0.04,0.07,68583.0,83.153201,0.0,1.0,51.8172,2.3634,95.162,92.1485,7.0707,100.0,93.65525,66.50523249999999,66.50523249999999,38.672365,38.672365,47.37649999999999,47.37649999999999
521131,Austria,Europe & Central Asia,High income,164.32,0.14,0.0,57377.0,78.7659543666667,8.0,1.0,48.9683,3.4068,90.5033,85.1636,0.0,80.0,87.83345,60.2212925,60.2212925,33.32097,33.32097,38.19119500000001,38.19119500000001
521131,Azerbaijan,Europe & Central Asia,Upper middle income,23.01,11.59,,7189.0,47.7258799666667,15.0,1.0,12.4826,100.0,36.2654,35.7447,,62.5,36.00505,,,,,,
521131,Belgium,Europe & Central Asia,High income,1061.32,-0.03,0.02,56727.0,76.1162218,8.0,1.0,84.1476,1.6329,90.2058,80.945,2.0202,80.0,85.5754,71.66735,71.66735,37.953215,37.953215,41.924305000000004,41.924305000000004
521131,Bolivia,Latin America & Caribbean,Lower middle income,8.29,25.16,0.89,3898.0,40.51303425,20.0,1.0,0.0,100.0,20.2844,24.2612,89.899,50.0,22.2728,29.790429999999997,29.790429999999997,56.21718,56.21718,63.69193,63.69193
521131,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,51.13,0.5,,9074.0,47.4241911,10.0,2.0,27.1432,7.1612,42.3456,35.2644,,75.0,38.805,,,,,,
521131,Brazil,Latin America & Caribbean,Upper middle income,242.53,0.47,0.99,10279.0,50.9093833333333,26.0,2.0,56.2934,6.8486,45.6014,40.8132,100.0,35.0,43.207300000000004,45.760104999999996,38.896089249999996,32.16175,27.337487499999998,56.47736,51.9591712
521131,Bulgaria,Europe & Central Asia,High income,170.55,-0.04,0.23,16506.0,56.3543963,40.0,2.0,49.6679,1.5286,57.9685,49.4822,23.2323,0.0,53.72535,37.50211249999999,31.87679562499999,15.680959999999999,13.328815999999998,18.69992,17.2039264
521131,Canada,North America,High income,675.55,0.13,0.05,55553.0,80.6948209166667,0.0,1.0,75.6152,3.3025,89.6597,88.2345,5.0505,100.0,88.9471,73.17958,73.17958,41.897915000000005,41.897915000000005,48.719280000000005,48.719280000000005
521131,Chile,Latin America & Caribbean,High income,251.48,4.32,0.99,16636.0,69.76376425,0.0,2.0,56.9759,45.7286,58.1734,70.8312,100.0,100.0,64.50229999999999,67.09022999999999,57.02669549999999,61.001625,51.851381249999996,84.00711000000001,77.28654120000002
521131,Colombia,Latin America & Caribbean,Upper middle income,208.57,0.31,0.72,7843.0,50.0432358,10.0,1.0,53.4534,5.1803,38.5388,39.4342,72.7273,75.0,38.9865,47.75836,47.75836,36.002494999999996,36.002494999999996,57.97559,57.97559
521131,Costa Rica,Latin America & Caribbean,High income,509.43,2.64,0.38,18566.0,68.4449775666667,0.0,1.0,70.2872,29.1837,61.0396,68.7316,38.3838,100.0,64.8856,67.14804,67.14804,51.084315000000004,51.084315000000004,61.329165,61.329165
521131,Croatia,Europe & Central Asia,High income,166.81,0.27,,23843.0,63.8111137666667,8.0,1.0,49.251,4.7631,67.5719,61.354,,80.0,64.46295,,,,,,
521131,Czech Republic,Europe & Central Asia,High income,527.4,2.34,0.81,32094.0,75.6573415666667,8.0,2.0,70.9415,26.1461,75.3321,80.2144,81.8182,80.0,77.77324999999999,70.75568249999999,60.142330124999994,51.751505,43.98877925,71.42976,65.7153792
521131,Denmark,Europe & Central Asia,High income,118.89,4.47,0.01,71216.0,88.0847232166667,8.0,1.0,42.8923,47.1616,96.1458,100.0,1.0101,80.0,98.0729,66.104485,66.104485,48.848704999999995,48.848704999999995,45.52429500000001,45.52429500000001
521131,Ecuador,Latin America & Caribbean,Upper middle income,26.43,0.87,0.89,6716.0,45.4722697833333,20.0,1.0,15.0009,11.0129,34.4883,32.1568,89.899,50.0,33.32255,30.009447499999997,30.009447499999997,28.426805,28.426805,52.94893,52.94893
521131,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,145.96,16.52,0.99,2645.0,41.6013743333333,40.0,2.0,46.7422,100.0,10.1607,25.9939,100.0,0.0,18.0773,37.686825,32.033801249999996,53.81906,45.746201,56.48195,51.963394
521131,Estonia,Europe & Central Asia,High income,26.14,-0.02,,31220.0,79.5180832833333,40.0,2.0,14.7999,1.7373,74.6111,86.3611,,0.0,80.4861,,,,,,
521131,Eswatini,Sub-Saharan Africa,Lower middle income,44.59,4.55,0.92,3946.0,40.28727715,22.0,2.0,24.6082,47.9226,20.6039,23.9018,92.9293,45.0,22.252850000000002,32.5900925,27.701578624999996,40.982355,34.835001749999996,57.89974999999999,53.26776999999999
521131,Finland,Europe & Central Asia,High income,22.54,-0.1,,53236.0,87.6481700833333,8.0,1.0,12.1088,0.9025,88.5472,99.305,,80.0,93.9261,,,,,,
521131,France,Europe & Central Asia,High income,836.66,0.02,0.16,45961.0,72.1121890333333,8.0,1.0,79.6546,2.1547,84.71,74.5702,16.1616,80.0,79.64009999999999,68.776695,68.776695,38.282505,38.282505,45.909235,45.909235
521131,Georgia,Europe & Central Asia,Upper middle income,156.96,15.61,0.03,8790.0,58.0438905333333,0.0,2.0,48.1071,100.0,41.5153,52.172,3.0303,100.0,46.84365,58.3842775,49.626635875,67.20346,57.122941000000004,55.555679999999995,51.1112256
521131,Germany,Europe & Central Asia,High income,1422.73,-0.06,0.25,55102.0,80.23854045,8.0,1.0,89.685,1.3199,89.4468,87.5081,25.2525,80.0,88.47745,75.7514725,75.7514725,41.287710000000004,41.287710000000004,50.852605000000004,50.852605000000004
521131,Greece,Europe & Central Asia,High income,625.74,0.22,0.99,25536.0,62.0527092,8.0,2.0,74.1691,4.2415,69.3632,58.5545,100.0,80.0,63.95885,65.76893249999999,55.90359262499999,45.005775,38.25490875,73.44901999999999,67.57309839999999
521131,"Hong Kong, China",East Asia & Pacific,High income,1271.35,0.01,0.01,54899.0,74.31467595,0.0,1.0,87.5592,2.0503,89.3505,78.0767,1.0101,100.0,83.7136,75.201015,75.201015,42.323855,42.323855,47.788360000000004,47.788360000000004
521131,Hungary,Europe & Central Asia,High income,130.4,0.49,,22887.0,59.9810129333333,8.0,1.0,44.6258,7.057,66.5033,55.2561,,80.0,60.8797,,,,,,
521131,India,South Asia,Lower middle income,976.73,0.03,1.0,2682.0,53.1102808333333,25.0,2.0,82.5785,2.259,10.5234,44.3172,100.0,37.5,27.4203,49.35048,41.947908,33.419455,28.406536749999997,57.588730000000005,52.98163160000001
521131,Indonesia,East Asia & Pacific,Upper middle income,5420.41,0.14,0.52,4924.0,51.8624433333333,0.0,1.0,100.0,3.4068,26.3847,42.3306,52.5253,100.0,34.35765,64.9921225,64.9921225,44.880675,44.880675,62.33064,62.33064
521131,Ireland,Europe & Central Asia,High income,54.34,0.56,0.0,107190.0,82.2353917166667,40.0,2.0,28.2732,7.7865,100.0,90.6873,0.0,0.0,95.34365,44.0445475,37.437865375,16.500619999999998,14.025526999999999,13.52966,12.4472872
521131,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,630.0,0.06,0.39,57514.0,64.86203815,0.0,2.0,74.2972,2.5721,90.5656,63.0272,39.3939,100.0,76.7964,70.109665,59.59321525000001,43.663845,37.11426825,59.28304,54.5403968
521131,Italy,Europe & Central Asia,High income,2659.48,0.03,0.29,39936.0,67.5126612333333,8.0,1.0,100.0,2.259,81.0407,67.2473,29.2929,80.0,74.144,74.640945,74.640945,42.13434,42.13434,52.005765000000004,52.005765000000004
521131,Japan,East Asia & Pacific,High income,414.6,0.02,0.18,32453.0,81.2880644666667,4.75,1.0,66.4006,2.1547,75.6226,89.179,18.1818,88.125,82.4008,66.42380000000001,66.42380000000001,38.397495,38.397495,48.004475,48.004475
521131,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,70.93,5.66,0.99,4580.0,55.3766757333333,0.0,2.0,33.2314,58.2372,24.4939,47.9256,100.0,100.0,36.20975,50.1281225,42.608904125,58.988704999999996,50.140399249999994,80.679695,74.2253194
521131,Kazakhstan,Europe & Central Asia,Upper middle income,215.13,0.0,0.07,14007.0,51.7217678,10.0,1.0,54.0362,1.946,53.6818,42.1066,7.0707,75.0,47.8942,47.473775,47.473775,29.28302,29.28302,35.45968499999999,35.45968499999999
521131,"Korea, Rep.",East Asia & Pacific,High income,656.49,0.16,0.13,36143.0,73.35827115,0.0,1.0,75.0748,3.6155,78.4348,76.554,13.1313,100.0,77.4944,69.41733500000001,69.41733500000001,41.589214999999996,41.589214999999996,50.395199999999996,50.395199999999996
521131,Kuwait,"Middle East, North Africa, Afghanistan & Pakistan",High income,51.79,0.59,0.95,32267.0,57.8910858666667,5.0,1.0,27.3811,8.099,75.4725,51.9288,95.9596,87.5,63.700649999999996,50.6114925,50.6114925,40.40784,40.40784,70.158885,70.158885
521131,Lao PDR,East Asia & Pacific,Lower middle income,552.82,-0.05,0.0,2064.0,43.9308528,0.0,2.0,71.83,1.4242,3.6866,29.7027,0.0,100.0,16.69465,46.1260475,39.207140374999994,32.942435,28.001069750000003,39.066095000000004,35.940807400000004
521131,Latvia,Europe & Central Asia,High income,28.55,0.75,0.31,23099.0,71.8971492,40.0,2.0,16.4087,9.7648,66.7441,74.2278,31.3131,0.0,70.48595,32.955262499999996,28.011973124999997,16.058889999999998,13.650056499999998,21.11377,19.424668399999998
521131,Lebanon,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,70.2,4.33,0.99,5153.0,35.7200458666667,0.0,2.0,33.0385,45.8244,27.5716,16.6303,100.0,100.0,22.100949999999997,43.88124749999999,37.299060374999996,53.204409999999996,45.22374849999999,77.387605,71.19659659999999
