Hs Code,国家全称,Region,Income Group,2024年世界进口额,可用年平均增长率（AAGR）,2024年向中国进口金额占总进口额比重,2024年人均GDP,2024年治理水平,2023 Average Tariff Raw（%）,置信度,市场规模-标准得分,市场成长性-标准得分,市场成熟度-标准得分,营商环境质量-标准得分,中国供应链匹配度-标准得分,关税友好度-标准得分,市场质量-标准得分,稳健发展型_base_score,稳健发展型_final_score,潜力增长型_base_score,潜力增长型_final_score,国货蓝海型_base_score,国货蓝海型_final_score
844140,Angola,Sub-Saharan Africa,Lower middle income,191.99,0.94,0.32,2371.0,40.8737194,0.0,1.0,39.7969,4.5531,15.6053,22.1885,30.0261,100.0,18.896900000000002,37.49944500000001,37.49944500000001,32.455420000000004,32.455420000000004,47.06148,47.06148
844140,Argentina,Latin America & Caribbean,Upper middle income,2873.89,2.38,0.33,13858.0,54.4269792,2.0,1.0,76.7916,10.305,58.2287,44.5265,31.0705,80.0,51.3776,59.443245,59.443245,39.3703,39.3703,49.237345,49.237345
844140,Armenia,Europe & Central Asia,Upper middle income,522.09,3.42,0.13,8722.0,53.18181515,0.0,2.0,53.4534,14.3512,47.0495,42.4742,10.1828,100.0,44.76185,51.3195975,43.621657875,38.535395,32.75508575,45.538185,41.8951302
844140,Aruba,Latin America & Caribbean,High income,0.18,-0.05,0.99,35714.0,73.3457880166667,12.0,3.0,0.0,0.547,81.0866,75.7078,100.0,0.0,78.3972,32.493719999999996,22.745603999999997,18.03117,12.621818999999999,42.92177,36.0542868
844140,Australia,East Asia & Pacific,High income,534.06,0.44,0.85,68583.0,83.153201,0.0,1.0,53.7633,2.532,96.8419,91.872,85.3786,100.0,94.35695,71.3642175,71.3642175,46.92425,46.92425,75.07433499999999,75.07433499999999
844140,Austria,Europe & Central Asia,High income,5620.9,1.84,0.0,57377.0,78.7659543666667,1.7,2.0,85.9768,8.1642,92.5342,84.6411,0.0,83.0,88.58765,74.36397749999999,63.20938087499999,41.212755,35.03084175,43.581075,40.094589
844140,Azerbaijan,Europe & Central Asia,Upper middle income,268.2,0.69,0.06,7189.0,47.7258799666667,0.0,2.0,44.3552,3.5434,42.3827,33.4819,2.8721,100.0,37.9323,44.29857,37.6537845,31.97391,27.1778235,39.765494999999994,36.584255399999996
844140,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,500.64,10.75,0.04,28305.0,56.7693615666667,5.0,1.0,52.8799,38.5736,75.4726,48.3871,0.7833,50.0,61.92985,51.5799375,51.5799375,37.70406,37.70406,32.54117,32.54117
844140,Belgium,Europe & Central Asia,High income,1735.8,0.03,0.27,56727.0,76.1162218,1.7,1.0,69.8892,0.8712,92.2591,80.2739,24.8042,83.0,86.26650000000001,68.431825,68.431825,38.49537,38.49537,49.32772,49.32772
844140,Bolivia,Latin America & Caribbean,Lower middle income,268.12,0.05,0.91,3898.0,40.51303425,0.0,1.0,44.3511,0.9522,27.6058,21.594,91.6449,100.0,24.599899999999998,43.810315,43.810315,38.610415,38.610415,69.113645,69.113645
844140,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,274.96,1.0,0.33,9074.0,47.4241911,0.0,2.0,44.6948,4.7951,48.0048,32.9847,31.0705,100.0,40.494749999999996,46.849377499999996,39.821970875,35.53903,30.208175499999996,50.112894999999995,46.103863399999994
844140,Botswana,Sub-Saharan Africa,Upper middle income,16.15,2.46,0.99,7789.0,64.8598461833333,0.0,3.0,6.6439,10.62,44.318,61.7216,100.0,100.0,53.019800000000004,41.944295000000004,29.361006500000002,40.015565,28.0108955,72.55937,60.9498708
844140,Brazil,Latin America & Caribbean,Upper middle income,4387.0,-0.16,0.99,10279.0,50.9093833333333,14.0,2.0,82.583,0.1013,51.0153,38.7289,100.0,0.0,44.8721,49.619415,42.17650275,26.910115,22.873597750000002,47.760704999999994,43.9398486
844140,Brunei,East Asia & Pacific,High income,36.59,47.43,0.99,33263.0,67.4435937666667,0.0,2.0,17.3917,92.359,79.3699,65.98,100.0,100.0,72.67495,60.759227499999994,51.645343374999996,72.2019,61.37161499999999,87.86051499999999,80.83167379999999
844140,Bulgaria,Europe & Central Asia,High income,1106.26,0.29,0.99,16506.0,56.3543963,1.7,2.0,63.7239,1.9246,62.4507,47.7032,100.0,83.0,55.07695,59.2227575,50.339343875,42.33989,35.9889065,72.068775,66.303273
844140,Burundi,Sub-Saharan Africa,Low income,0.88,1.87,0.99,317.0,33.28616335,0.0,3.0,0.0,8.2837,0.0,9.6829,100.0,100.0,4.84145,22.5228775,15.76601425,33.38344,23.368408,66.7267,56.05042799999999
