Hs Code,国家全称,Region,Income Group,2024年世界进口额,可用年平均增长率（AAGR）,2024年向中国进口金额占总进口额比重,2024年人均GDP,2024年治理水平,2023 Average Tariff Raw（%）,置信度,市场规模-标准得分,市场成长性-标准得分,市场成熟度-标准得分,营商环境质量-标准得分,中国供应链匹配度-标准得分,关税友好度-标准得分,市场质量-标准得分,稳健发展型_base_score,稳健发展型_final_score,潜力增长型_base_score,潜力增长型_final_score,国货蓝海型_base_score,国货蓝海型_final_score
530890,Argentina,Latin America & Caribbean,Upper middle income,866.41,0.02,0.21,13858.0,54.4269792,18.0,1.0,76.172,3.8134,59.0556,46.4136,24.1379,18.9189,52.7346,49.54338,49.54338,24.23152,24.23152,27.586605,27.586605
530890,Aruba,Latin America & Caribbean,High income,17.18,9.84,,35714.0,73.3457880166667,12.0,2.0,4.7855,100.0,80.4401,76.5342,,45.9459,78.48715,,,,,,
530890,Australia,East Asia & Pacific,High income,161.27,-0.0,0.18,68583.0,83.153201,0.0,1.0,45.2132,3.291,95.1798,92.1485,20.6897,100.0,93.66415,64.9706575,64.9706575,39.369215,39.369215,51.622780000000006,51.622780000000006
530890,Austria,Europe & Central Asia,High income,144.22,-0.0,,57377.0,78.7659543666667,3.9,2.0,43.1629,3.291,91.1498,85.1636,,82.4324,88.1567,,,,,,
530890,Azerbaijan,Europe & Central Asia,Upper middle income,22.45,-0.0,,7189.0,47.7258799666667,15.0,2.0,9.4868,3.291,44.2311,35.7447,,32.4324,39.987899999999996,,,,,,
530890,Belgium,Europe & Central Asia,High income,59.03,0.61,0.99,56727.0,76.1162218,3.9,2.0,26.8472,19.2142,90.8924,80.945,100.0,82.4324,85.9187,58.754344999999994,49.94119324999999,45.8304,38.955839999999995,73.88844,67.9773648
530890,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,48.96,0.26,,9074.0,47.4241911,3.75,2.0,23.4559,10.0814,49.4908,35.2644,,83.1081,42.3776,,,,,,
530890,Botswana,Sub-Saharan Africa,Upper middle income,59.81,-0.32,,7789.0,64.8598461833333,0.0,2.0,27.0857,0.0,46.0417,63.0237,,100.0,54.5327,,,,,,
530890,Brazil,Latin America & Caribbean,Upper middle income,367.31,1.41,0.63,10279.0,50.9093833333333,18.0,1.0,60.3516,39.999,52.3072,40.8132,72.4138,18.9189,46.5602,47.87755499999999,47.87755499999999,38.73357,38.73357,47.711529999999996,47.711529999999996
530890,Bulgaria,Europe & Central Asia,High income,316.36,-0.07,,16506.0,56.3543963,3.9,1.0,57.6018,1.4626,63.0055,49.4822,,82.4324,56.243849999999995,,,,,,
